fdc_id;name_de;name_en;brand;ingredients_en;kcal;protein;carbs;sugar;fat;satfat;fiber;salt;micronutrients_json
174554;;Soup, clam chowder, manhattan, canned, prepared with equal volume water;;;30;0.85;4.77;1.32;0.86;0.149;0.6;0.565;"{""calcium"":11.0,""eisen"":0.64,""kalium"":74.0,""kupfer"":0.054,""magnesium"":4.0,""mangan"":0.147,""natrium"":226.0,""phosphor"":16.0,""selen"":3.7,""vitamin_a"":20.0,""vitamin_b1"":0.012,""vitamin_b12"":1.58,""vitamin_b2"":0.016,""vitamin_b3"":0.318,""vitamin_b5"":0.073,""vitamin_b6"":0.039,""vitamin_b9"":4.0,""vitamin_c"":1.6,""vitamin_d"":0.0,""vitamin_e"":0.5,""vitamin_k"":2.7,""zink"":0.36}"
171547;;Soup, clam chowder, new england, canned, condensed;;;72;3.17;10.32;0.38;2.06;0.959;0.7;1.29;"{""calcium"":16.0,""eisen"":2.48,""kalium"":221.0,""kupfer"":0.239,""magnesium"":13.0,""mangan"":0.165,""natrium"":516.0,""phosphor"":260.0,""selen"":6.3,""vitamin_a"":17.0,""vitamin_b1"":0.125,""vitamin_b12"":9.47,""vitamin_b2"":0.165,""vitamin_b3"":1.55,""vitamin_b5"":0.231,""vitamin_b6"":0.104,""vitamin_b9"":14.0,""vitamin_c"":4.1,""vitamin_d"":0.0,""vitamin_e"":0.42,""vitamin_k"":0.8,""zink"":0.37}"
174539;;Soup, clam chowder, new england, canned, prepared with equal volume low fat (2%) milk;;;61;3.24;7.46;2.81;2.02;1.094;0.3;0.683;"{""calcium"":70.0,""eisen"":1.21,""kalium"":179.0,""kupfer"":0.118,""magnesium"":12.0,""mangan"":0.087,""natrium"":273.0,""phosphor"":173.0,""selen"":4.4,""vitamin_a"":37.0,""vitamin_b1"":0.081,""vitamin_b12"":4.84,""vitamin_b2"":0.176,""vitamin_b3"":0.794,""vitamin_b5"":0.296,""vitamin_b6"":0.07,""vitamin_b9"":9.0,""vitamin_c"":2.1,""vitamin_d"":0.6,""vitamin_e"":0.22,""vitamin_k"":0.5,""zink"":0.43}"
174555;;Soup, clam chowder, new england, canned, prepared with equal volume water;;;35;1.55;5.05;0.19;1.01;0.468;0.3;0.635;"{""calcium"":9.0,""eisen"":1.22,""kalium"":108.0,""kupfer"":0.122,""magnesium"":7.0,""mangan"":0.081,""natrium"":254.0,""phosphor"":127.0,""selen"":3.1,""vitamin_a"":8.0,""vitamin_b1"":0.061,""vitamin_b12"":4.63,""vitamin_b2"":0.081,""vitamin_b3"":0.759,""vitamin_b5"":0.113,""vitamin_b6"":0.051,""vitamin_b9"":7.0,""vitamin_c"":2.0,""vitamin_d"":0.0,""vitamin_e"":0.2,""vitamin_k"":0.4,""zink"":0.18}"
174062;;Soup, clam chowder, new england, canned, ready-to-serve;;;79;2.61;8.28;0.23;3.94;0;1;0.858;"{""calcium"":15.0,""eisen"":0.48,""kalium"":175.0,""kupfer"":0.033,""magnesium"":10.0,""mangan"":0.06,""natrium"":343.0,""phosphor"":65.0,""selen"":3.0,""vitamin_a"":0.0,""vitamin_b1"":0.015,""vitamin_b2"":0.015,""vitamin_b3"":0.497,""zink"":0.23}"
174063;;Soup, clam chowder, new england, reduced sodium, canned, ready-to-serve;;;70;2.33;5.68;0;4.23;0.701;0.8;0.485;"{""calcium"":14.0,""eisen"":0.56,""kalium"":337.0,""kupfer"":0.025,""magnesium"":13.0,""mangan"":0.076,""natrium"":194.0,""phosphor"":31.0,""selen"":4.3,""vitamin_a"":8.0,""vitamin_b1"":0.015,""vitamin_b12"":4.63,""vitamin_b2"":0.015,""vitamin_b3"":0.422,""vitamin_b6"":0.13,""vitamin_b9"":6.0,""vitamin_c"":3.3,""vitamin_d"":0.0,""vitamin_e"":0.4,""vitamin_k"":8.2,""zink"":0.27}"
171537;;Soup, cream of asparagus, canned, condensed;;;69;1.82;8.52;0.72;3.26;0.82;0.4;1.673;"{""calcium"":23.0,""eisen"":0.64,""kalium"":138.0,""kupfer"":0.1,""magnesium"":3.0,""mangan"":0.3,""natrium"":669.0,""phosphor"":31.0,""selen"":1.9,""vitamin_a"":26.0,""vitamin_b1"":0.043,""vitamin_b12"":0.04,""vitamin_b2"":0.062,""vitamin_b3"":0.62,""vitamin_b5"":0.11,""vitamin_b6"":0.01,""vitamin_b9"":19.0,""vitamin_c"":2.2,""vitamin_d"":0.0,""vitamin_e"":0.49,""vitamin_k"":22.0,""zink"":0.7}"
172891;;Soup, cream of asparagus, canned, prepared with equal volume milk;;;65;2.55;6.61;0;3.3;1.34;0.3;1.05;"{""calcium"":70.0,""eisen"":0.35,""kalium"":145.0,""kupfer"":0.056,""magnesium"":8.0,""mangan"":0.153,""natrium"":420.0,""phosphor"":62.0,""vitamin_a"":25.0,""vitamin_b1"":0.041,""vitamin_b12"":0.2,""vitamin_b2"":0.111,""vitamin_b3"":0.355,""vitamin_b5"":0.21,""vitamin_b6"":0.026,""vitamin_b9"":12.0,""vitamin_c"":1.6,""zink"":0.37}"
174549;;Soup, cream of asparagus, canned, prepared with equal volume water;;;35;0.94;4.38;0;1.68;0.43;0.2;1.005;"{""calcium"":12.0,""eisen"":0.33,""kalium"":71.0,""kupfer"":0.051,""magnesium"":2.0,""mangan"":0.154,""natrium"":402.0,""phosphor"":16.0,""vitamin_a"":15.0,""vitamin_b1"":0.022,""vitamin_b12"":0.02,""vitamin_b2"":0.032,""vitamin_b3"":0.319,""vitamin_b5"":0.05,""vitamin_b6"":0.005,""vitamin_b9"":9.0,""vitamin_c"":1.1,""zink"":0.36}"
171540;;Soup, cream of celery, canned, condensed;;;72;1.32;7.03;1.35;4.46;1.12;0.6;1.29;"{""calcium"":32.0,""eisen"":0.5,""kalium"":98.0,""kupfer"":0.113,""magnesium"":5.0,""mangan"":0.2,""natrium"":516.0,""phosphor"":30.0,""selen"":1.8,""vitamin_a"":22.0,""vitamin_b1"":0.023,""vitamin_b12"":0.04,""vitamin_b2"":0.039,""vitamin_b3"":0.265,""vitamin_b5"":0.92,""vitamin_b6"":0.01,""vitamin_b9"":2.0,""vitamin_c"":0.2,""vitamin_d"":0.0,""vitamin_e"":1.39,""vitamin_k"":17.2,""zink"":0.12}"
172893;;Soup, cream of celery, canned, prepared with equal volume milk;;;66;2.29;5.86;0;3.91;1.59;0.3;0.68;"{""calcium"":75.0,""eisen"":0.28,""kalium"":125.0,""kupfer"":0.062,""magnesium"":9.0,""mangan"":0.102,""natrium"":272.0,""phosphor"":61.0,""selen"":1.9,""vitamin_b1"":0.03,""vitamin_b12"":0.2,""vitamin_b2"":0.1,""vitamin_b3"":0.176,""vitamin_b5"":0.61,""vitamin_b6"":0.026,""vitamin_b9"":3.0,""vitamin_c"":0.6,""zink"":0.08}"
172907;;Soup, cream of celery, canned, prepared with equal volume water;;;37;0.68;3.62;0;2.29;0.58;0.3;0.635;"{""calcium"":16.0,""eisen"":0.26,""kalium"":50.0,""kupfer"":0.058,""magnesium"":3.0,""mangan"":0.103,""natrium"":254.0,""phosphor"":15.0,""selen"":0.9,""vitamin_b1"":0.012,""vitamin_b12"":0.1,""vitamin_b2"":0.02,""vitamin_b3"":0.136,""vitamin_b5"":0.46,""vitamin_b6"":0.005,""vitamin_b9"":1.0,""vitamin_c"":0.1,""zink"":0.06}"
171146;;Soup, cream of chicken, canned, condensed;;;90;2.38;7.16;0.54;5.77;1.697;0;1.755;"{""calcium"":14.0,""eisen"":1.06,""kalium"":49.0,""kupfer"":0.128,""magnesium"":4.0,""mangan"":0.068,""natrium"":702.0,""phosphor"":31.0,""selen"":1.9,""vitamin_a"":43.0,""vitamin_b1"":0.013,""vitamin_b12"":0.0,""vitamin_b2"":0.046,""vitamin_b3"":0.392,""vitamin_b5"":0.192,""vitamin_b6"":0.0,""vitamin_b9"":2.0,""vitamin_c"":0.1,""vitamin_d"":0.0,""vitamin_e"":0.54,""vitamin_k"":4.1,""zink"":0.29}"
171602;;Soup, cream of chicken, canned, condensed, reduced sodium;;;58;1.8;9.5;0.39;1.3;0.5;0.4;0.893;"{""calcium"":11.0,""eisen"":0.2,""kalium"":272.0,""kupfer"":0.034,""magnesium"":2.0,""mangan"":0.055,""natrium"":357.0,""phosphor"":23.0,""selen"":6.3,""vitamin_a"":25.0,""vitamin_b1"":0.005,""vitamin_b12"":0.05,""vitamin_b2"":0.022,""vitamin_b3"":0.637,""vitamin_b5"":0.04,""vitamin_b6"":0.012,""vitamin_b9"":4.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.08,""vitamin_k"":0.7,""zink"":0.13}"
174537;;Soup, cream of chicken, canned, prepared with equal volume milk;;;77;3.01;6.04;0;4.62;1.87;0.1;0.905;"{""calcium"":73.0,""eisen"":0.27,""kalium"":110.0,""kupfer"":0.056,""magnesium"":7.0,""mangan"":0.153,""natrium"":362.0,""phosphor"":61.0,""vitamin_b1"":0.03,""vitamin_b12"":0.22,""vitamin_b2"":0.104,""vitamin_b3"":0.372,""vitamin_b5"":0.23,""vitamin_b6"":0.027,""vitamin_b9"":3.0,""vitamin_c"":0.5,""zink"":0.27}"
174553;;Soup, cream of chicken, canned, prepared with equal volume water;;;48;1.41;3.8;0;3.02;0.85;0.1;0.868;"{""calcium"":14.0,""eisen"":0.25,""kalium"":36.0,""kupfer"":0.051,""magnesium"":1.0,""mangan"":0.154,""natrium"":347.0,""phosphor"":15.0,""vitamin_a"":67.0,""vitamin_b1"":0.012,""vitamin_b12"":0.04,""vitamin_b2"":0.025,""vitamin_b3"":0.336,""vitamin_b5"":0.08,""vitamin_b6"":0.007,""vitamin_b9"":1.0,""vitamin_c"":0.1,""zink"":0.26}"
174567;;Soup, cream of chicken, dry, mix, prepared with water;;;41;0.68;5.11;1.59;2.04;1.3;0.1;1.135;"{""calcium"":29.0,""eisen"":0.1,""kalium"":82.0,""kupfer"":0.1,""magnesium"":2.0,""mangan"":0.3,""natrium"":454.0,""phosphor"":37.0,""selen"":3.1,""vitamin_a"":8.0,""vitamin_b1"":0.04,""vitamin_b12"":0.1,""vitamin_b2"":0.078,""vitamin_b3"":1.0,""vitamin_b5"":0.3,""vitamin_b6"":0.02,""vitamin_b9"":2.0,""vitamin_c"":0.2,""vitamin_d"":0.0,""vitamin_e"":0.23,""vitamin_k"":5.6,""zink"":0.6}"
171155;;Soup, cream of mushroom, canned, condensed;;;79;1.35;6.8;0.4;5.3;0.964;0.7;1.728;"{""calcium"":12.0,""eisen"":0.18,""kalium"":64.0,""kupfer"":0.022,""magnesium"":3.0,""mangan"":0.037,""natrium"":691.0,""phosphor"":24.0,""selen"":2.9,""vitamin_a"":2.0,""vitamin_b1"":0.012,""vitamin_b12"":0.0,""vitamin_b2"":0.016,""vitamin_b3"":0.345,""vitamin_b5"":0.148,""vitamin_b6"":0.015,""vitamin_b9"":2.0,""vitamin_c"":0.0,""vitamin_d"":0.2,""vitamin_e"":0.5,""vitamin_k"":19.6,""zink"":0.11}"
172887;;Soup, cream of mushroom, canned, condensed, reduced sodium;;;52;1.21;8.1;2.13;1.69;0.53;0.6;0.958;"{""calcium"":13.0,""eisen"":0.48,""kalium"":374.0,""kupfer"":0.22,""magnesium"":5.0,""mangan"":0.059,""natrium"":383.0,""phosphor"":51.0,""selen"":1.8,""vitamin_a"":2.0,""vitamin_b1"":0.042,""vitamin_b12"":0.02,""vitamin_b2"":0.192,""vitamin_b3"":0.17,""vitamin_b6"":0.04,""vitamin_b9"":10.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.16,""vitamin_k"":0.4,""zink"":0.36}"
174540;;Soup, cream of mushroom, canned, prepared with equal volume low fat (2%) milk;;;65;2.36;5.76;2.82;3.58;1.116;0.3;0.893;"{""calcium"":68.0,""eisen"":0.1,""kalium"":103.0,""kupfer"":0.013,""magnesium"":7.0,""mangan"":0.025,""natrium"":357.0,""phosphor"":59.0,""selen"":2.7,""vitamin_a"":30.0,""vitamin_b1"":0.026,""vitamin_b12"":0.28,""vitamin_b2"":0.104,""vitamin_b3"":0.214,""vitamin_b5"":0.255,""vitamin_b6"":0.027,""vitamin_b9"":3.0,""vitamin_c"":0.1,""vitamin_d"":0.7,""vitamin_e"":0.26,""vitamin_k"":9.6,""zink"":0.31}"
172915;;Soup, cream of mushroom, canned, prepared with equal volume water;;;39;0.66;3.33;0.2;2.59;0.472;0.3;0.85;"{""calcium"":7.0,""eisen"":0.09,""kalium"":31.0,""kupfer"":0.016,""magnesium"":2.0,""mangan"":0.018,""natrium"":340.0,""phosphor"":12.0,""selen"":1.4,""vitamin_a"":1.0,""vitamin_b1"":0.006,""vitamin_b12"":0.0,""vitamin_b2"":0.008,""vitamin_b3"":0.169,""vitamin_b5"":0.072,""vitamin_b6"":0.007,""vitamin_b9"":1.0,""vitamin_c"":0.0,""vitamin_d"":0.1,""vitamin_e"":0.24,""vitamin_k"":9.6,""zink"":0.06}"
171607;;Soup, cream of mushroom, low sodium, ready-to-serve, canned;;;53;1;4.53;1.72;3.7;1.005;0.2;0.05;"{""calcium"":19.0,""eisen"":0.21,""kalium"":41.0,""kupfer"":0.051,""magnesium"":2.0,""natrium"":20.0,""phosphor"":20.0,""selen"":0.6,""vitamin_a"":7.0,""vitamin_b1"":0.02,""vitamin_b12"":0.02,""vitamin_b2"":0.04,""vitamin_b3"":0.3,""vitamin_b6"":0.01,""vitamin_b9"":8.0,""vitamin_c"":0.4,""vitamin_d"":0.0,""vitamin_e"":0.37,""vitamin_k"":0.8,""zink"":0.24}"
171552;;Soup, cream of onion, canned, condensed;;;88;2.2;10.4;3.64;4.2;1.17;0.4;1.593;"{""calcium"":27.0,""eisen"":0.5,""kalium"":98.0,""kupfer"":0.11,""magnesium"":5.0,""mangan"":0.2,""natrium"":637.0,""phosphor"":30.0,""selen"":2.3,""vitamin_a"":28.0,""vitamin_b1"":0.04,""vitamin_b12"":0.04,""vitamin_b2"":0.06,""vitamin_b3"":0.4,""vitamin_b5"":0.24,""vitamin_b6"":0.02,""vitamin_b9"":6.0,""vitamin_c"":1.0,""vitamin_d"":0.0,""vitamin_e"":0.43,""vitamin_k"":2.2,""zink"":0.12}"
174541;;Soup, cream of onion, canned, prepared with equal volume milk;;;75;2.74;7.4;0;3.78;1.63;0.3;1.013;"{""calcium"":72.0,""eisen"":0.28,""kalium"":125.0,""kupfer"":0.06,""magnesium"":9.0,""mangan"":0.1,""natrium"":405.0,""phosphor"":62.0,""vitamin_a"":21.0,""vitamin_b1"":0.039,""vitamin_b12"":0.2,""vitamin_b2"":0.11,""vitamin_b3"":0.244,""vitamin_b5"":0.28,""vitamin_b6"":0.03,""vitamin_b9"":9.0,""vitamin_c"":1.0,""zink"":0.25}"
174559;;Soup, cream of onion, canned, prepared with equal volume water;;;44;1.13;5.2;0;2.16;0.6;0.4;0.95;"{""calcium"":14.0,""eisen"":0.26,""kalium"":49.0,""kupfer"":0.06,""magnesium"":2.0,""mangan"":0.1,""natrium"":380.0,""phosphor"":15.0,""vitamin_a"":6.0,""vitamin_b1"":0.021,""vitamin_b12"":0.02,""vitamin_b2"":0.031,""vitamin_b3"":0.206,""vitamin_b5"":0.12,""vitamin_b6"":0.01,""vitamin_b9"":3.0,""vitamin_c"":0.5,""zink"":0.06}"
171158;;Soup, cream of potato, canned, condensed;;;74;1.51;12.79;1.44;1.88;0.97;1.3;1.51;"{""calcium"":17.0,""eisen"":0.34,""kalium"":165.0,""kupfer"":0.2,""magnesium"":13.0,""mangan"":0.3,""natrium"":604.0,""phosphor"":41.0,""selen"":1.9,""vitamin_a"":19.0,""vitamin_b1"":0.028,""vitamin_b12"":0.04,""vitamin_b2"":0.029,""vitamin_b3"":0.43,""vitamin_b5"":0.7,""vitamin_b6"":0.03,""vitamin_b9"":2.0,""vitamin_c"":0.2,""vitamin_d"":0.0,""vitamin_e"":0.07,""vitamin_k"":1.1,""zink"":0.15}"
172897;;Soup, cream of potato, canned, prepared with equal volume milk;;;60;2.33;6.92;0;2.6;1.52;0.2;0.575;"{""calcium"":67.0,""eisen"":0.22,""kalium"":130.0,""kupfer"":0.106,""magnesium"":7.0,""mangan"":0.153,""natrium"":230.0,""phosphor"":65.0,""vitamin_b1"":0.033,""vitamin_b12"":0.2,""vitamin_b2"":0.095,""vitamin_b3"":0.259,""vitamin_b5"":0.68,""vitamin_b6"":0.036,""vitamin_b9"":4.0,""vitamin_c"":0.5,""zink"":0.27}"
172917;;Soup, cream of potato, canned, prepared with equal volume water;;;30;0.72;4.7;0;0.97;0.5;0.2;0.595;"{""calcium"":8.0,""eisen"":0.2,""kalium"":56.0,""kupfer"":0.103,""magnesium"":1.0,""mangan"":0.154,""natrium"":238.0,""phosphor"":19.0,""vitamin_a"":29.0,""vitamin_b1"":0.014,""vitamin_b12"":0.02,""vitamin_b2"":0.015,""vitamin_b3"":0.221,""vitamin_b5"":0.34,""vitamin_b6"":0.015,""vitamin_b9"":1.0,""vitamin_c"":0.0,""zink"":0.26}"
171159;;Soup, cream of shrimp, canned, condensed;;;72;2.22;6.53;0;4.14;2.58;0.2;1.713;"{""calcium"":14.0,""eisen"":0.42,""kalium"":47.0,""kupfer"":0.1,""magnesium"":7.0,""mangan"":0.3,""natrium"":685.0,""phosphor"":26.0,""selen"":4.5,""vitamin_a"":32.0,""vitamin_b1"":0.015,""vitamin_b12"":0.47,""vitamin_b2"":0.022,""vitamin_b3"":0.34,""vitamin_b5"":0.11,""vitamin_b6"":0.03,""vitamin_b9"":3.0,""vitamin_c"":0.0,""zink"":0.6}"
172898;;Soup, cream of shrimp, canned, prepared with equal volume low fat (2%) milk;;;61;2.78;5.64;2.62;3.23;1.93;0.1;0.885;"{""calcium"":69.0,""eisen"":0.22,""kalium"":95.0,""kupfer"":0.051,""magnesium"":9.0,""mangan"":0.152,""natrium"":354.0,""phosphor"":60.0,""selen"":3.5,""vitamin_a"":43.0,""vitamin_b1"":0.028,""vitamin_b12"":0.5,""vitamin_b2"":0.107,""vitamin_b3"":0.211,""vitamin_b5"":0.237,""vitamin_b6"":0.034,""vitamin_b9"":4.0,""vitamin_c"":0.1,""vitamin_d"":0.6,""vitamin_e"":0.02,""vitamin_k"":0.1,""zink"":0.54}"
172918;;Soup, cream of shrimp, canned, prepared with equal volume water;;;36;1.11;3.27;0.24;2.07;1.29;0.1;0.978;"{""calcium"":9.0,""eisen"":0.21,""kalium"":24.0,""kupfer"":0.055,""magnesium"":4.0,""mangan"":0.15,""natrium"":391.0,""phosphor"":13.0,""selen"":2.3,""vitamin_a"":16.0,""vitamin_b1"":0.008,""vitamin_b12"":0.24,""vitamin_b2"":0.011,""vitamin_b3"":0.17,""vitamin_b5"":0.055,""vitamin_b6"":0.015,""vitamin_b9"":2.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.3}"
171166;;Soup, cream of vegetable, dry, powder;;;446;8;52.1;17.51;24.1;6.03;3;9.643;"{""calcium"":134.0,""eisen"":2.6,""kalium"":408.0,""kupfer"":0.4,""magnesium"":48.0,""mangan"":0.8,""natrium"":3857.0,""phosphor"":228.0,""selen"":20.7,""vitamin_a"":600.0,""vitamin_b1"":5.18,""vitamin_b12"":0.5,""vitamin_b2"":0.45,""vitamin_b3"":2.2,""vitamin_b5"":0.7,""vitamin_b6"":0.1,""vitamin_b9"":30.0,""vitamin_c"":16.6,""vitamin_d"":0.0,""vitamin_e"":2.41,""vitamin_k"":32.9,""zink"":1.6}"
174807;;Soup, egg drop, Chinese restaurant;;;27;1.16;4.29;0.09;0.61;0.166;0.4;0.925;"{""calcium"":7.0,""eisen"":0.26,""kalium"":22.0,""kupfer"":0.019,""magnesium"":2.0,""mangan"":0.011,""natrium"":370.0,""phosphor"":15.0,""selen"":0.4,""vitamin_a"":20.0,""vitamin_b1"":0.019,""vitamin_b12"":0.03,""vitamin_b2"":0.019,""vitamin_b3"":0.156,""vitamin_b5"":0.12,""vitamin_b6"":0.02,""vitamin_b9"":7.0,""vitamin_c"":6.5,""vitamin_d"":0.2,""vitamin_e"":0.13,""vitamin_k"":1.2,""zink"":0.09}"
168027;;Soup, fish, homemade (Alaska Native);;;72;7.4;5.6;0;2.2;0.5;0;0.075;"{""calcium"":35.0,""eisen"":0.5,""kalium"":128.0,""magnesium"":1.0,""mangan"":0.01,""natrium"":30.0,""phosphor"":112.0,""vitamin_b1"":0.07,""vitamin_b2"":0.02,""vitamin_b3"":2.64,""vitamin_b5"":0.01,""vitamin_b6"":0.01,""vitamin_b9"":1.0,""vitamin_c"":0.3}"
172899;;Soup, HEALTHY CHOICE Chicken and Rice Soup, canned;;;37;2.53;5.71;0.37;0.55;0.17;0.8;0.453;"{""calcium"":15.0,""eisen"":0.09,""natrium"":181.0,""vitamin_c"":1.0}"
174545;;Soup, HEALTHY CHOICE Chicken Noodle Soup, canned;;;41;3.69;5.2;0.57;0.63;0.4;0.8;0.488;"{""calcium"":8.0,""eisen"":0.0,""natrium"":195.0,""vitamin_c"":0.0}"
172900;;Soup, HEALTHY CHOICE Garden Vegetable Soup, canned;;;51;2.13;10.04;2.13;0.21;0.05;1.9;0.488;"{""calcium"":16.0,""eisen"":0.0,""natrium"":195.0,""vitamin_c"":1.0}"
174808;;Soup, hot and sour, Chinese restaurant;;;39;2.58;4.35;0.42;1.21;0.229;0.5;0.94;"{""calcium"":19.0,""eisen"":0.64,""kalium"":55.0,""kupfer"":0.026,""magnesium"":9.0,""mangan"":0.085,""natrium"":376.0,""phosphor"":32.0,""selen"":0.4,""vitamin_a"":9.0,""vitamin_b1"":0.026,""vitamin_b12"":0.1,""vitamin_b2"":0.031,""vitamin_b3"":0.507,""vitamin_b5"":0.227,""vitamin_b6"":0.064,""vitamin_b9"":8.0,""vitamin_c"":0.0,""vitamin_d"":0.1,""vitamin_e"":0.39,""vitamin_k"":1.1,""zink"":0.22}"
171549;;Soup, lentil with ham, canned, ready-to-serve;;;56;3.74;8.16;0;1.12;0.45;0;1.33;"{""calcium"":17.0,""eisen"":1.07,""kalium"":144.0,""kupfer"":0.07,""magnesium"":9.0,""mangan"":0.12,""natrium"":532.0,""phosphor"":74.0,""selen"":0.3,""vitamin_a"":7.0,""vitamin_b1"":0.07,""vitamin_b12"":0.12,""vitamin_b2"":0.045,""vitamin_b3"":0.545,""vitamin_b5"":0.14,""vitamin_b6"":0.09,""vitamin_b9"":20.0,""vitamin_c"":1.7,""zink"":0.3}"
171550;;Soup, minestrone, canned, chunky, ready-to-serve;;;53;2.13;8.64;2.17;1.17;0.62;2.4;0.72;"{""calcium"":25.0,""eisen"":0.74,""kalium"":255.0,""kupfer"":0.1,""magnesium"":6.0,""mangan"":0.3,""natrium"":288.0,""phosphor"":46.0,""selen"":2.2,""vitamin_a"":89.0,""vitamin_b1"":0.023,""vitamin_b12"":0.0,""vitamin_b2"":0.049,""vitamin_b3"":0.491,""vitamin_b5"":0.3,""vitamin_b6"":0.1,""vitamin_b9"":22.0,""vitamin_c"":2.0,""vitamin_d"":0.0,""vitamin_e"":0.67,""vitamin_k"":3.2,""zink"":0.6}"
171153;;Soup, minestrone, canned, condensed;;;68;3.48;9.17;1.5;2.05;0.44;0.8;1.29;"{""calcium"":28.0,""eisen"":0.75,""kalium"":255.0,""kupfer"":0.1,""magnesium"":6.0,""mangan"":0.3,""natrium"":516.0,""phosphor"":46.0,""selen"":2.8,""vitamin_a"":85.0,""vitamin_b1"":0.044,""vitamin_b12"":0.0,""vitamin_b2"":0.036,""vitamin_b3"":0.77,""vitamin_b5"":0.28,""vitamin_b6"":0.08,""vitamin_b9"":29.0,""vitamin_c"":0.9,""vitamin_d"":0.0,""vitamin_e"":0.46,""vitamin_k"":7.8,""zink"":0.6}"
172913;;Soup, minestrone, canned, prepared with equal volume water;;;34;1.77;4.66;0;1.04;0.23;0.4;0.635;"{""calcium"":14.0,""eisen"":0.38,""kalium"":130.0,""kupfer"":0.051,""magnesium"":3.0,""mangan"":0.152,""natrium"":254.0,""phosphor"":23.0,""vitamin_a"":49.0,""vitamin_b1"":0.022,""vitamin_b12"":0.0,""vitamin_b2"":0.018,""vitamin_b3"":0.391,""vitamin_b5"":0.14,""vitamin_b6"":0.041,""vitamin_b9"":15.0,""vitamin_c"":0.5,""zink"":0.31}"
174530;;Soup, minestrone, canned, reduced sodium, ready-to-serve;;;50;2;9;2.13;0.8;0.14;2.4;0.538;"{""calcium"":20.0,""eisen"":0.72,""kalium"":186.0,""kupfer"":0.083,""magnesium"":13.0,""natrium"":215.0,""phosphor"":34.0,""selen"":2.1,""vitamin_a"":33.0,""vitamin_b1"":0.06,""vitamin_b12"":0.0,""vitamin_b2"":0.04,""vitamin_b3"":0.64,""vitamin_b6"":0.06,""vitamin_b9"":16.0,""vitamin_c"":5.7,""vitamin_d"":0.0,""vitamin_e"":0.7,""vitamin_k"":5.8,""zink"":0.32}"
171154;;Soup, mushroom barley, canned, condensed;;;61;1.5;9.6;0;1.8;0.35;0;1.433;"{""calcium"":10.0,""eisen"":0.4,""kalium"":76.0,""kupfer"":0.16,""magnesium"":7.0,""mangan"":0.1,""natrium"":573.0,""phosphor"":50.0,""vitamin_a"":8.0,""vitamin_b1"":0.02,""vitamin_b12"":0.0,""vitamin_b2"":0.07,""vitamin_b3"":0.7,""vitamin_b5"":0.1,""vitamin_b6"":0.14,""vitamin_b9"":5.0,""vitamin_c"":0.0,""zink"":0.4}"
172914;;Soup, mushroom barley, canned, prepared with equal volume water;;;30;0.77;4.8;0;0.93;0.18;0.3;0.913;"{""calcium"":5.0,""eisen"":0.21,""kalium"":38.0,""kupfer"":0.1,""magnesium"":4.0,""mangan"":0.05,""natrium"":365.0,""phosphor"":25.0,""vitamin_a"":4.0,""vitamin_b1"":0.01,""vitamin_b12"":0.0,""vitamin_b2"":0.036,""vitamin_b3"":0.36,""vitamin_b5"":0.05,""vitamin_b6"":0.07,""vitamin_b9"":2.0,""vitamin_c"":0.0,""zink"":0.2}"
171156;;Soup, mushroom with beef stock, canned, condensed;;;68;2.51;7.41;2.28;3.21;1.24;0.1;1.933;"{""calcium"":8.0,""eisen"":0.67,""kalium"":126.0,""kupfer"":0.2,""magnesium"":7.0,""mangan"":0.3,""natrium"":773.0,""phosphor"":29.0,""selen"":3.7,""vitamin_a"":17.0,""vitamin_b1"":0.028,""vitamin_b12"":0.0,""vitamin_b2"":0.076,""vitamin_b3"":0.96,""vitamin_b5"":0.19,""vitamin_b6"":0.03,""vitamin_b9"":7.0,""vitamin_c"":0.8,""vitamin_d"":0.0,""vitamin_e"":0.89,""vitamin_k"":2.3,""zink"":1.1}"
174558;;Soup, mushroom with beef stock, canned, prepared with equal volume water;;;35;1.29;3.81;0;1.65;0.64;0.3;0.993;"{""calcium"":4.0,""eisen"":0.34,""kalium"":65.0,""kupfer"":0.103,""magnesium"":4.0,""mangan"":0.154,""natrium"":397.0,""phosphor"":15.0,""vitamin_a"":26.0,""vitamin_b1"":0.014,""vitamin_b12"":0.0,""vitamin_b2"":0.039,""vitamin_b3"":0.494,""vitamin_b5"":0.1,""vitamin_b6"":0.015,""vitamin_b9"":4.0,""vitamin_c"":0.4,""zink"":0.57}"
171551;;Soup, onion, canned, condensed;;;46;3.06;6.68;2.72;1.42;0.21;0.7;1.29;"{""calcium"":22.0,""eisen"":0.55,""kalium"":56.0,""kupfer"":0.1,""magnesium"":2.0,""mangan"":0.2,""natrium"":516.0,""phosphor"":9.0,""selen"":3.5,""vitamin_a"":3.0,""vitamin_b1"":0.027,""vitamin_b12"":0.0,""vitamin_b2"":0.02,""vitamin_b3"":0.49,""vitamin_b5"":0.0,""vitamin_b6"":0.04,""vitamin_b9"":12.0,""vitamin_c"":1.0,""vitamin_d"":0.0,""vitamin_e"":0.22,""vitamin_k"":0.4,""zink"":0.5}"
